date,day,hour,kWh
2024-01-05T14:00:00Z,2024-01-05,14,0.52
2024-01-05T15:00:00Z,2024-01-05,15,0.19
2024-01-05T16:00:00Z,2024-01-05,16,0.004
2024-01-06T07:00:00Z,2024-01-06,7,0
2024-01-06T08:00:00Z,2024-01-06,8,0.02
2024-01-06T09:00:00Z,2024-01-06,9,0.23
2024-01-06T10:00:00Z,2024-01-06,10,0.46
2024-01-06T11:00:00Z,2024-01-06,11,0.65
2024-01-06T12:00:00Z,2024-01-06,12,0.65
2024-01-06T13:00:00Z,2024-01-06,13,0.78
2024-01-06T14:00:00Z,2024-01-06,14,0.46
2024-01-06T15:00:00Z,2024-01-06,15,0.19
2024-01-06T16:00:00Z,2024-01-06,16,0.007
2024-01-07T07:00:00Z,2024-01-07,7,0
2024-01-07T08:00:00Z,2024-01-07,8,0.02
2024-01-07T09:00:00Z,2024-01-07,9,0.28
2024-01-07T10:00:00Z,2024-01-07,10,0.54
2024-01-07T11:00:00Z,2024-01-07,11,0.96
2024-01-07T12:00:00Z,2024-01-07,12,1.22
2024-01-07T13:00:00Z,2024-01-07,13,0.86
2024-01-07T14:00:00Z,2024-01-07,14,0.56
2024-01-07T15:00:00Z,2024-01-07,15,0.25
2024-01-07T16:00:00Z,2024-01-07,16,0.003
2024-01-08T07:00:00Z,2024-01-08,7,0
2024-01-08T08:00:00Z,2024-01-08,8,0.07
2024-01-08T09:00:00Z,2024-01-08,9,0.63
2024-01-08T10:00:00Z,2024-01-08,10,0.79
2024-01-08T11:00:00Z,2024-01-08,11,0.98
2024-01-08T12:00:00Z,2024-01-08,12,1.29
2024-01-08T13:00:00Z,2024-01-08,13,0.98
2024-01-08T14:00:00Z,2024-01-08,14,0.62
2024-01-08T15:00:00Z,2024-01-08,15,0.18
2024-01-08T16:00:00Z,2024-01-08,16,7e-4
2024-01-09T07:00:00Z,2024-01-09,7,0
2024-01-09T08:00:00Z,2024-01-09,8,0.01
2024-01-09T09:00:00Z,2024-01-09,9,0.11
2024-01-09T10:00:00Z,2024-01-09,10,0.99
2024-01-09T11:00:00Z,2024-01-09,11,0.97
2024-01-09T12:00:00Z,2024-01-09,12,1.53
2024-01-09T13:00:00Z,2024-01-09,13,0.85
2024-01-09T14:00:00Z,2024-01-09,14,0.41
2024-01-09T15:00:00Z,2024-01-09,15,0.24
2024-01-09T16:00:00Z,2024-01-09,16,0.02
2024-01-10T07:00:00Z,2024-01-10,7,0
2024-01-10T08:00:00Z,2024-01-10,8,0.05
2024-01-10T09:00:00Z,2024-01-10,9,0.34
2024-01-10T10:00:00Z,2024-01-10,10,1.18
2024-01-10T11:00:00Z,2024-01-10,11,1.79
2024-01-10T12:00:00Z,2024-01-10,12,1.2
2024-01-10T13:00:00Z,2024-01-10,13,1.97
2024-01-10T14:00:00Z,2024-01-10,14,1.33
2024-01-10T15:00:00Z,2024-01-10,15,0.22
2024-01-10T16:00:00Z,2024-01-10,16,0.02
2024-01-11T07:00:00Z,2024-01-11,7,0
2024-01-11T08:00:00Z,2024-01-11,8,0.007
2024-01-11T09:00:00Z,2024-01-11,9,0.02
2024-01-11T10:00:00Z,2024-01-11,10,0.06
2024-01-11T11:00:00Z,2024-01-11,11,0.29
2024-01-11T12:00:00Z,2024-01-11,12,0.4
2024-01-11T13:00:00Z,2024-01-11,13,0.4
2024-01-11T14:00:00Z,2024-01-11,14,0.29
2024-01-11T15:00:00Z,2024-01-11,15,0.11
2024-01-11T16:00:00Z,2024-01-11,16,0.003
2024-01-12T07:00:00Z,2024-01-12,7,1e-4
2024-01-12T08:00:00Z,2024-01-12,8,0.06
2024-01-12T09:00:00Z,2024-01-12,9,0.38
2024-01-12T10:00:00Z,2024-01-12,10,0.58
2024-01-12T11:00:00Z,2024-01-12,11,0.73
2024-01-12T12:00:00Z,2024-01-12,12,0.9
2024-01-12T13:00:00Z,2024-01-12,13,0.75
2024-01-12T14:00:00Z,2024-01-12,14,0.34
2024-01-12T15:00:00Z,2024-01-12,15,0.08
2024-01-12T16:00:00Z,2024-01-12,16,0.002
2024-01-13T07:00:00Z,2024-01-13,7,0
2024-01-13T08:00:00Z,2024-01-13,8,0.06
2024-01-13T09:00:00Z,2024-01-13,9,0.37
2024-01-13T10:00:00Z,2024-01-13,10,0.43
2024-01-13T11:00:00Z,2024-01-13,11,0.74
2024-01-13T12:00:00Z,2024-01-13,12,2.15
2024-01-13T13:00:00Z,2024-01-13,13,4.99
2024-01-13T14:00:00Z,2024-01-13,14,3.06
2024-01-13T15:00:00Z,2024-01-13,15,0.87
2024-01-13T16:00:00Z,2024-01-13,16,0.04
2024-01-14T07:00:00Z,2024-01-14,7,0
2024-01-14T08:00:00Z,2024-01-14,8,0.03
2024-01-14T09:00:00Z,2024-01-14,9,0.38
2024-01-14T10:00:00Z,2024-01-14,10,1.61
2024-01-14T11:00:00Z,2024-01-14,11,4.35
2024-01-14T12:00:00Z,2024-01-14,12,7.03
2024-01-14T13:00:00Z,2024-01-14,13,4.81
2024-01-14T14:00:00Z,2024-01-14,14,3.39
2024-01-14T15:00:00Z,2024-01-14,15,1.06
2024-01-14T16:00:00Z,2024-01-14,16,0.05
2024-01-15T07:00:00Z,2024-01-15,7,0.002
2024-01-15T08:00:00Z,2024-01-15,8,0.09
2024-01-15T09:00:00Z,2024-01-15,9,0.69
2024-01-15T10:00:00Z,2024-01-15,10,1.37
2024-01-15T11:00:00Z,2024-01-15,11,1.95
2024-01-15T12:00:00Z,2024-01-15,12,3.06
2024-01-15T13:00:00Z,2024-01-15,13,2.84
2024-01-15T14:00:00Z,2024-01-15,14,1.47
2024-01-15T15:00:00Z,2024-01-15,15,0.65
2024-01-15T16:00:00Z,2024-01-15,16,0.06
2024-01-16T07:00:00Z,2024-01-16,7,0.004
2024-01-16T08:00:00Z,2024-01-16,8,0.36
2024-01-16T09:00:00Z,2024-01-16,9,1.06
2024-01-16T10:00:00Z,2024-01-16,10,1.28
2024-01-16T11:00:00Z,2024-01-16,11,2.18
2024-01-16T12:00:00Z,2024-01-16,12,1.32
2024-01-16T13:00:00Z,2024-01-16,13,1.23
2024-01-16T14:00:00Z,2024-01-16,14,1.05
2024-01-16T15:00:00Z,2024-01-16,15,0.31
2024-01-16T16:00:00Z,2024-01-16,16,0.03
2024-01-17T07:00:00Z,2024-01-17,7,0
2024-01-17T08:00:00Z,2024-01-17,8,0
2024-01-17T09:00:00Z,2024-01-17,9,0.004
2024-01-17T10:00:00Z,2024-01-17,10,0.01
2024-01-17T11:00:00Z,2024-01-17,11,0.02
2024-01-17T12:00:00Z,2024-01-17,12,0.003
2024-01-17T13:00:00Z,2024-01-17,13,0.006
2024-01-17T14:00:00Z,2024-01-17,14,0
2024-01-17T15:00:00Z,2024-01-17,15,0
2024-01-17T16:00:00Z,2024-01-17,16,0
2024-01-18T07:00:00Z,2024-01-18,7,0
2024-01-18T08:00:00Z,2024-01-18,8,0.02
2024-01-18T09:00:00Z,2024-01-18,9,0.03
2024-01-18T10:00:00Z,2024-01-18,10,0.52
2024-01-18T11:00:00Z,2024-01-18,11,1.15
2024-01-18T12:00:00Z,2024-01-18,12,1.01
2024-01-18T13:00:00Z,2024-01-18,13,0.61
2024-01-18T14:00:00Z,2024-01-18,14,0.4
2024-01-18T15:00:00Z,2024-01-18,15,0.18
2024-01-18T16:00:00Z,2024-01-18,16,0.02
2024-01-19T07:00:00Z,2024-01-19,7,0
2024-01-19T08:00:00Z,2024-01-19,8,0.002
2024-01-19T09:00:00Z,2024-01-19,9,0.008
2024-01-19T10:00:00Z,2024-01-19,10,0.01
2024-01-19T11:00:00Z,2024-01-19,11,0.02
2024-01-19T12:00:00Z,2024-01-19,12,0.01
2024-01-19T13:00:00Z,2024-01-19,13,0.008
2024-01-19T14:00:00Z,2024-01-19,14,0.004
2024-01-19T15:00:00Z,2024-01-19,15,0
2024-01-19T16:00:00Z,2024-01-19,16,0
2024-01-20T07:00:00Z,2024-01-20,7,0
2024-01-20T08:00:00Z,2024-01-20,8,0
2024-01-20T09:00:00Z,2024-01-20,9,0.004
2024-01-20T10:00:00Z,2024-01-20,10,0.01
2024-01-20T11:00:00Z,2024-01-20,11,0.04
2024-01-20T12:00:00Z,2024-01-20,12,0.02
2024-01-20T13:00:00Z,2024-01-20,13,0.01
2024-01-20T14:00:00Z,2024-01-20,14,0.02
2024-01-20T15:00:00Z,2024-01-20,15,0.006
2024-01-20T16:00:00Z,2024-01-20,16,0
2024-01-21T07:00:00Z,2024-01-21,7,0
2024-01-21T08:00:00Z,2024-01-21,8,8e-4
2024-01-21T09:00:00Z,2024-01-21,9,0.008
2024-01-21T10:00:00Z,2024-01-21,10,0.01
2024-01-21T11:00:00Z,2024-01-21,11,0.18
2024-01-21T12:00:00Z,2024-01-21,12,0.38
2024-01-21T13:00:00Z,2024-01-21,13,0.38
2024-01-21T14:00:00Z,2024-01-21,14,0.34
2024-01-21T15:00:00Z,2024-01-21,15,0.24
2024-01-21T16:00:00Z,2024-01-21,16,0.02
2024-01-22T07:00:00Z,2024-01-22,7,7e-4
2024-01-22T08:00:00Z,2024-01-22,8,0.06
2024-01-22T09:00:00Z,2024-01-22,9,0.03
2024-01-22T10:00:00Z,2024-01-22,10,0.61
2024-01-22T11:00:00Z,2024-01-22,11,0.46
2024-01-22T12:00:00Z,2024-01-22,12,0.48
2024-01-22T13:00:00Z,2024-01-22,13,0.62
2024-01-22T14:00:00Z,2024-01-22,14,0.31
2024-01-22T15:00:00Z,2024-01-22,15,0.09
2024-01-22T16:00:00Z,2024-01-22,16,0.02
2024-01-23T07:00:00Z,2024-01-23,7,4e-4
2024-01-23T08:00:00Z,2024-01-23,8,0.04
2024-01-23T09:00:00Z,2024-01-23,9,0.28
2024-01-23T10:00:00Z,2024-01-23,10,0.83
2024-01-23T11:00:00Z,2024-01-23,11,1.53
2024-01-23T12:00:00Z,2024-01-23,12,4.03
2024-01-23T13:00:00Z,2024-01-23,13,1.67
2024-01-23T14:00:00Z,2024-01-23,14,1.59
2024-01-23T15:00:00Z,2024-01-23,15,1.18
2024-01-23T16:00:00Z,2024-01-23,16,0.09
2024-01-24T07:00:00Z,2024-01-24,7,0.008
2024-01-24T08:00:00Z,2024-01-24,8,0.31
2024-01-24T09:00:00Z,2024-01-24,9,0.58
2024-01-24T10:00:00Z,2024-01-24,10,1.11
2024-01-24T11:00:00Z,2024-01-24,11,1.19
2024-01-24T12:00:00Z,2024-01-24,12,0.99
2024-01-24T13:00:00Z,2024-01-24,13,0.47
2024-01-24T14:00:00Z,2024-01-24,14,0.28
2024-01-24T15:00:00Z,2024-01-24,15,0.11
2024-01-24T16:00:00Z,2024-01-24,16,0.02
2024-01-25T07:00:00Z,2024-01-25,7,0.008
2024-01-25T08:00:00Z,2024-01-25,8,0.42
2024-01-25T09:00:00Z,2024-01-25,9,1.33
2024-01-25T10:00:00Z,2024-01-25,10,1.25
2024-01-25T11:00:00Z,2024-01-25,11,1.26
2024-01-25T12:00:00Z,2024-01-25,12,1.94
2024-01-25T13:00:00Z,2024-01-25,13,0.8
2024-01-25T14:00:00Z,2024-01-25,14,1.04
2024-01-25T15:00:00Z,2024-01-25,15,0.89
2024-01-25T16:00:00Z,2024-01-25,16,0.1
2024-01-26T07:00:00Z,2024-01-26,7,0.005
2024-01-26T08:00:00Z,2024-01-26,8,0.45
2024-01-26T09:00:00Z,2024-01-26,9,1.44
2024-01-26T10:00:00Z,2024-01-26,10,1.85
2024-01-26T11:00:00Z,2024-01-26,11,1.48
2024-01-26T12:00:00Z,2024-01-26,12,2.15
2024-01-26T13:00:00Z,2024-01-26,13,2.25
2024-01-26T14:00:00Z,2024-01-26,14,1.94
2024-01-26T15:00:00Z,2024-01-26,15,0.42
2024-01-26T16:00:00Z,2024-01-26,16,0.09
2024-01-27T07:00:00Z,2024-01-27,7,0.006
2024-01-27T08:00:00Z,2024-01-27,8,0.36
2024-01-27T09:00:00Z,2024-01-27,9,0.75
2024-01-27T10:00:00Z,2024-01-27,10,0.81
2024-01-27T11:00:00Z,2024-01-27,11,0.66
2024-01-27T12:00:00Z,2024-01-27,12,1.02
2024-01-27T13:00:00Z,2024-01-27,13,0.96
2024-01-27T14:00:00Z,2024-01-27,14,0.63
2024-01-27T15:00:00Z,2024-01-27,15,0.2
2024-01-27T16:00:00Z,2024-01-27,16,0.05
2024-01-28T07:00:00Z,2024-01-28,7,0.002
2024-01-28T08:00:00Z,2024-01-28,8,0.03
2024-01-28T09:00:00Z,2024-01-28,9,0.53
2024-01-28T10:00:00Z,2024-01-28,10,1.12
2024-01-28T11:00:00Z,2024-01-28,11,1.5
2024-01-28T12:00:00Z,2024-01-28,12,1.36
2024-01-28T13:00:00Z,2024-01-28,13,1.36
2024-01-28T14:00:00Z,2024-01-28,14,1.69
2024-01-28T15:00:00Z,2024-01-28,15,0.48
2024-01-28T16:00:00Z,2024-01-28,16,0.04
2024-01-29T07:00:00Z,2024-01-29,7,0.006
2024-01-29T08:00:00Z,2024-01-29,8,0.23
2024-01-29T09:00:00Z,2024-01-29,9,0.95
2024-01-29T10:00:00Z,2024-01-29,10,1.99
2024-01-29T11:00:00Z,2024-01-29,11,2.48
2024-01-29T12:00:00Z,2024-01-29,12,2.81
2024-01-29T13:00:00Z,2024-01-29,13,2.76
2024-01-29T14:00:00Z,2024-01-29,14,1.65
2024-01-29T15:00:00Z,2024-01-29,15,0.88
2024-01-29T16:00:00Z,2024-01-29,16,0.15
2024-01-30T07:00:00Z,2024-01-30,7,0.008
2024-01-30T08:00:00Z,2024-01-30,8,0.47
2024-01-30T09:00:00Z,2024-01-30,9,0.72
2024-01-30T10:00:00Z,2024-01-30,10,1.29
2024-01-30T11:00:00Z,2024-01-30,11,1.92
2024-01-30T12:00:00Z,2024-01-30,12,0.81
2024-01-30T13:00:00Z,2024-01-30,13,0.63
2024-01-30T14:00:00Z,2024-01-30,14,0.36
2024-01-30T15:00:00Z,2024-01-30,15,0.22
2024-01-30T16:00:00Z,2024-01-30,16,0.06
2024-01-31T07:00:00Z,2024-01-31,7,2e-4
2024-01-31T08:00:00Z,2024-01-31,8,0.02
2024-01-31T09:00:00Z,2024-01-31,9,0.23
2024-01-31T10:00:00Z,2024-01-31,10,0.52
2024-01-31T11:00:00Z,2024-01-31,11,0.82
2024-01-31T12:00:00Z,2024-01-31,12,0.67
2024-01-31T13:00:00Z,2024-01-31,13,0.82
2024-01-31T14:00:00Z,2024-01-31,14,0.43
2024-01-31T15:00:00Z,2024-01-31,15,0.23
2024-01-31T16:00:00Z,2024-01-31,16,0.05
2024-02-01T07:00:00Z,2024-02-01,7,0.007
2024-02-01T08:00:00Z,2024-02-01,8,0.5
2024-02-01T09:00:00Z,2024-02-01,9,0.76
2024-02-01T10:00:00Z,2024-02-01,10,0.51
2024-02-01T11:00:00Z,2024-02-01,11,0.67
2024-02-01T12:00:00Z,2024-02-01,12,1.13
2024-02-01T13:00:00Z,2024-02-01,13,0.97
2024-02-01T14:00:00Z,2024-02-01,14,0.86
2024-02-01T15:00:00Z,2024-02-01,15,0.56
2024-02-01T16:00:00Z,2024-02-01,16,0.08
2024-02-02T07:00:00Z,2024-02-02,7,0.008
2024-02-02T08:00:00Z,2024-02-02,8,0.5
2024-02-02T09:00:00Z,2024-02-02,9,2.21
2024-02-02T10:00:00Z,2024-02-02,10,2.55
2024-02-02T11:00:00Z,2024-02-02,11,4.99
2024-02-02T12:00:00Z,2024-02-02,12,5.02
2024-02-02T13:00:00Z,2024-02-02,13,6.36
2024-02-02T14:00:00Z,2024-02-02,14,4.51
2024-02-02T15:00:00Z,2024-02-02,15,1.79
2024-02-02T16:00:00Z,2024-02-02,16,0.28
2024-02-02T17:00:00Z,2024-02-02,17,0
2024-02-03T07:00:00Z,2024-02-03,7,0.007
2024-02-03T08:00:00Z,2024-02-03,8,0.23
2024-02-03T09:00:00Z,2024-02-03,9,0.82
2024-02-03T10:00:00Z,2024-02-03,10,1.04
2024-02-03T11:00:00Z,2024-02-03,11,1.13
2024-02-03T12:00:00Z,2024-02-03,12,1.41
2024-02-03T13:00:00Z,2024-02-03,13,1.96
2024-02-03T14:00:00Z,2024-02-03,14,1.14
2024-02-03T15:00:00Z,2024-02-03,15,0.62
2024-02-03T16:00:00Z,2024-02-03,16,0.1
2024-02-03T17:00:00Z,2024-02-03,17,0
2024-02-04T07:00:00Z,2024-02-04,7,0.007
2024-02-04T08:00:00Z,2024-02-04,8,0.46
2024-02-04T09:00:00Z,2024-02-04,9,1.19
2024-02-04T10:00:00Z,2024-02-04,10,1
2024-02-04T11:00:00Z,2024-02-04,11,0.91
2024-02-04T12:00:00Z,2024-02-04,12,1.26
2024-02-04T13:00:00Z,2024-02-04,13,1.28
2024-02-04T14:00:00Z,2024-02-04,14,1.16
2024-02-04T15:00:00Z,2024-02-04,15,0.83
2024-02-04T16:00:00Z,2024-02-04,16,0.47
2024-02-04T17:00:00Z,2024-02-04,17,9e-4
2024-02-05T07:00:00Z,2024-02-05,7,0.008
2024-02-05T08:00:00Z,2024-02-05,8,0.25
2024-02-05T09:00:00Z,2024-02-05,9,0.83
2024-02-05T10:00:00Z,2024-02-05,10,1.05
2024-02-05T11:00:00Z,2024-02-05,11,1.58
2024-02-05T12:00:00Z,2024-02-05,12,1.5
2024-02-05T13:00:00Z,2024-02-05,13,1.04
2024-02-05T14:00:00Z,2024-02-05,14,0.88
2024-02-05T15:00:00Z,2024-02-05,15,0.51
2024-02-05T16:00:00Z,2024-02-05,16,0.17
2024-02-05T17:00:00Z,2024-02-05,17,0
2024-02-06T07:00:00Z,2024-02-06,7,0.007
2024-02-06T08:00:00Z,2024-02-06,8,0.17
2024-02-06T09:00:00Z,2024-02-06,9,0.53
2024-02-06T10:00:00Z,2024-02-06,10,0.79
2024-02-06T11:00:00Z,2024-02-06,11,0.63
2024-02-06T12:00:00Z,2024-02-06,12,0.77
2024-02-06T13:00:00Z,2024-02-06,13,0.8
2024-02-06T14:00:00Z,2024-02-06,14,0.63
2024-02-06T15:00:00Z,2024-02-06,15,0.27
2024-02-06T16:00:00Z,2024-02-06,16,0.08
2024-02-06T17:00:00Z,2024-02-06,17,0
2024-02-07T07:00:00Z,2024-02-07,7,0.01
2024-02-07T08:00:00Z,2024-02-07,8,0.28
2024-02-07T09:00:00Z,2024-02-07,9,0.92
2024-02-07T10:00:00Z,2024-02-07,10,1.37
2024-02-07T11:00:00Z,2024-02-07,11,1.36
2024-02-07T12:00:00Z,2024-02-07,12,2.23
2024-02-07T13:00:00Z,2024-02-07,13,1.99
2024-02-07T14:00:00Z,2024-02-07,14,1.45
2024-02-07T15:00:00Z,2024-02-07,15,0.69
2024-02-07T16:00:00Z,2024-02-07,16,0.18
2024-02-07T17:00:00Z,2024-02-07,17,0.001
2024-02-08T07:00:00Z,2024-02-08,7,0.06
2024-02-08T08:00:00Z,2024-02-08,8,0.61
2024-02-08T09:00:00Z,2024-02-08,9,1.26
2024-02-08T10:00:00Z,2024-02-08,10,2.38
2024-02-08T11:00:00Z,2024-02-08,11,1.96
2024-02-08T12:00:00Z,2024-02-08,12,3.29
2024-02-08T13:00:00Z,2024-02-08,13,3.67
2024-02-08T14:00:00Z,2024-02-08,14,1.34
2024-02-08T15:00:00Z,2024-02-08,15,0.69
2024-02-08T16:00:00Z,2024-02-08,16,0.16
2024-02-08T17:00:00Z,2024-02-08,17,0.001
2024-02-09T06:00:00Z,2024-02-09,6,0
2024-02-09T07:00:00Z,2024-02-09,7,0.19
2024-02-09T08:00:00Z,2024-02-09,8,0.82
2024-02-09T09:00:00Z,2024-02-09,9,4.4
2024-02-09T10:00:00Z,2024-02-09,10,7.04
2024-02-09T11:00:00Z,2024-02-09,11,6.07
2024-02-09T12:00:00Z,2024-02-09,12,8
2024-02-09T13:00:00Z,2024-02-09,13,7.08
2024-02-09T14:00:00Z,2024-02-09,14,4.89
2024-02-09T15:00:00Z,2024-02-09,15,1.74
2024-02-09T16:00:00Z,2024-02-09,16,0.21
2024-02-09T17:00:00Z,2024-02-09,17,0.004
2024-02-10T06:00:00Z,2024-02-10,6,0
2024-02-10T07:00:00Z,2024-02-10,7,0.05
2024-02-10T08:00:00Z,2024-02-10,8,0.77
2024-02-10T09:00:00Z,2024-02-10,9,2.81
2024-02-10T10:00:00Z,2024-02-10,10,5.31
2024-02-10T11:00:00Z,2024-02-10,11,2.1
2024-02-10T12:00:00Z,2024-02-10,12,2.19
2024-02-10T13:00:00Z,2024-02-10,13,1.38
2024-02-10T14:00:00Z,2024-02-10,14,1.21
2024-02-10T15:00:00Z,2024-02-10,15,1.09
2024-02-10T16:00:00Z,2024-02-10,16,0.27
2024-02-10T17:00:00Z,2024-02-10,17,0.002
2024-02-11T06:00:00Z,2024-02-11,6,0
2024-02-11T07:00:00Z,2024-02-11,7,4e-4
2024-02-11T08:00:00Z,2024-02-11,8,0.02
2024-02-11T09:00:00Z,2024-02-11,9,0.04
2024-02-11T10:00:00Z,2024-02-11,10,0.05
2024-02-11T11:00:00Z,2024-02-11,11,0.2
2024-02-11T12:00:00Z,2024-02-11,12,0.44
2024-02-11T13:00:00Z,2024-02-11,13,0.54
2024-02-11T14:00:00Z,2024-02-11,14,0.48
2024-02-11T15:00:00Z,2024-02-11,15,0.25
2024-02-11T16:00:00Z,2024-02-11,16,0.1
2024-02-11T17:00:00Z,2024-02-11,17,0.002
2024-02-12T06:00:00Z,2024-02-12,6,0
2024-02-12T07:00:00Z,2024-02-12,7,0.02
2024-02-12T08:00:00Z,2024-02-12,8,0.55
2024-02-12T09:00:00Z,2024-02-12,9,0.94
2024-02-12T10:00:00Z,2024-02-12,10,1.16
2024-02-12T11:00:00Z,2024-02-12,11,3.03
2024-02-12T12:00:00Z,2024-02-12,12,5.29
2024-02-12T13:00:00Z,2024-02-12,13,6.85
2024-02-12T14:00:00Z,2024-02-12,14,5.74
2024-02-12T15:00:00Z,2024-02-12,15,2.03
2024-02-12T16:00:00Z,2024-02-12,16,0.24
2024-02-12T17:00:00Z,2024-02-12,17,0.02
2024-02-13T06:00:00Z,2024-02-13,6,0
2024-02-13T07:00:00Z,2024-02-13,7,0.1
2024-02-13T08:00:00Z,2024-02-13,8,1.57
2024-02-13T09:00:00Z,2024-02-13,9,3.43
2024-02-13T10:00:00Z,2024-02-13,10,3.8
2024-02-13T11:00:00Z,2024-02-13,11,5.25
2024-02-13T12:00:00Z,2024-02-13,12,8.71
2024-02-13T13:00:00Z,2024-02-13,13,7.68
2024-02-13T14:00:00Z,2024-02-13,14,4.97
2024-02-13T15:00:00Z,2024-02-13,15,2.56
2024-02-13T16:00:00Z,2024-02-13,16,0.3
2024-02-13T17:00:00Z,2024-02-13,17,0.02
2024-02-14T06:00:00Z,2024-02-14,6,0
2024-02-14T07:00:00Z,2024-02-14,7,0.24
2024-02-14T08:00:00Z,2024-02-14,8,2.05
2024-02-14T09:00:00Z,2024-02-14,9,3.47
2024-02-14T10:00:00Z,2024-02-14,10,2.33
2024-02-14T11:00:00Z,2024-02-14,11,5.19
2024-02-14T12:00:00Z,2024-02-14,12,7.98
2024-02-14T13:00:00Z,2024-02-14,13,7.95
2024-02-14T14:00:00Z,2024-02-14,14,5.75
2024-02-14T15:00:00Z,2024-02-14,15,2.31
2024-02-14T16:00:00Z,2024-02-14,16,0.3
2024-02-14T17:00:00Z,2024-02-14,17,0.02
2024-02-15T06:00:00Z,2024-02-15,6,1e-4
2024-02-15T07:00:00Z,2024-02-15,7,0.41
2024-02-15T08:00:00Z,2024-02-15,8,2.97
2024-02-15T09:00:00Z,2024-02-15,9,5.85
2024-02-15T10:00:00Z,2024-02-15,10,7.89
2024-02-15T11:00:00Z,2024-02-15,11,6.5
2024-02-15T12:00:00Z,2024-02-15,12,6.84
2024-02-15T13:00:00Z,2024-02-15,13,5.27
2024-02-15T14:00:00Z,2024-02-15,14,2.55
2024-02-15T15:00:00Z,2024-02-15,15,2.28
2024-02-15T16:00:00Z,2024-02-15,16,0.31
2024-02-15T17:00:00Z,2024-02-15,17,0.03
2024-02-16T06:00:00Z,2024-02-16,6,2e-4
2024-02-16T07:00:00Z,2024-02-16,7,0.48
2024-02-16T08:00:00Z,2024-02-16,8,3.05
2024-02-16T09:00:00Z,2024-02-16,9,5.86
2024-02-16T10:00:00Z,2024-02-16,10,7.71
2024-02-16T11:00:00Z,2024-02-16,11,8.75
2024-02-16T12:00:00Z,2024-02-16,12,8.86
2024-02-16T13:00:00Z,2024-02-16,13,8.07
2024-02-16T14:00:00Z,2024-02-16,14,5.9
2024-02-16T15:00:00Z,2024-02-16,15,2.28
2024-02-16T16:00:00Z,2024-02-16,16,0.3
2024-02-16T17:00:00Z,2024-02-16,17,0.03
2024-02-17T06:00:00Z,2024-02-17,6,2e-4
2024-02-17T07:00:00Z,2024-02-17,7,0.52
2024-02-17T08:00:00Z,2024-02-17,8,3.11
2024-02-17T09:00:00Z,2024-02-17,9,6.06
2024-02-17T10:00:00Z,2024-02-17,10,7.98
2024-02-17T11:00:00Z,2024-02-17,11,8.82
2024-02-17T12:00:00Z,2024-02-17,12,9.01
2024-02-17T13:00:00Z,2024-02-17,13,8.19
2024-02-17T14:00:00Z,2024-02-17,14,6.16
2024-02-17T15:00:00Z,2024-02-17,15,2.15
2024-02-17T16:00:00Z,2024-02-17,16,0.5
2024-02-17T17:00:00Z,2024-02-17,17,0.03
2024-02-18T06:00:00Z,2024-02-18,6,0
2024-02-18T07:00:00Z,2024-02-18,7,0.15
2024-02-18T08:00:00Z,2024-02-18,8,0.9
2024-02-18T09:00:00Z,2024-02-18,9,1.6
2024-02-18T10:00:00Z,2024-02-18,10,2.11
2024-02-18T11:00:00Z,2024-02-18,11,2.63
2024-02-18T12:00:00Z,2024-02-18,12,3.26
2024-02-18T13:00:00Z,2024-02-18,13,3.56
2024-02-18T14:00:00Z,2024-02-18,14,3.64
2024-02-18T15:00:00Z,2024-02-18,15,1.19
2024-02-18T16:00:00Z,2024-02-18,16,0.32
2024-02-18T17:00:00Z,2024-02-18,17,0.01
2024-02-19T06:00:00Z,2024-02-19,6,0.003
2024-02-19T07:00:00Z,2024-02-19,7,0.47
2024-02-19T08:00:00Z,2024-02-19,8,1.96
2024-02-19T09:00:00Z,2024-02-19,9,2.88
2024-02-19T10:00:00Z,2024-02-19,10,6.66
2024-02-19T11:00:00Z,2024-02-19,11,8.74
2024-02-19T12:00:00Z,2024-02-19,12,3.8
2024-02-19T13:00:00Z,2024-02-19,13,2.47
2024-02-19T14:00:00Z,2024-02-19,14,1.39
2024-02-19T15:00:00Z,2024-02-19,15,0.9
2024-02-19T16:00:00Z,2024-02-19,16,0.29
2024-02-19T17:00:00Z,2024-02-19,17,0.01
2024-02-20T06:00:00Z,2024-02-20,6,0
2024-02-20T07:00:00Z,2024-02-20,7,0.08
2024-02-20T08:00:00Z,2024-02-20,8,0.57
2024-02-20T09:00:00Z,2024-02-20,9,1.22
2024-02-20T10:00:00Z,2024-02-20,10,1.87
2024-02-20T11:00:00Z,2024-02-20,11,2.17
2024-02-20T12:00:00Z,2024-02-20,12,1.93
2024-02-20T13:00:00Z,2024-02-20,13,2.3
2024-02-20T14:00:00Z,2024-02-20,14,2.55
2024-02-20T15:00:00Z,2024-02-20,15,1
2024-02-20T16:00:00Z,2024-02-20,16,0.49
2024-02-20T17:00:00Z,2024-02-20,17,0.04
2024-02-21T06:00:00Z,2024-02-21,6,2e-4
2024-02-21T07:00:00Z,2024-02-21,7,0.17
2024-02-21T08:00:00Z,2024-02-21,8,0.58
2024-02-21T09:00:00Z,2024-02-21,9,1.18
2024-02-21T10:00:00Z,2024-02-21,10,1.85
2024-02-21T11:00:00Z,2024-02-21,11,3.48
2024-02-21T12:00:00Z,2024-02-21,12,3.52
